3,-6.9353,-6.8508,-6.7548,-6.6713,-6.6227,-6.6263,-6.6926,-6.8235,-7.0125,-7.2463,-7.5065,-7.7718,-8.0199,-8.2304,-8.3869,-8.4795,-8.506,-8.4721,-8.3904,-8.2782,-8.1551,-8.0404,-7.9506,-7.8962,-7.881,-7.9027,-7.9538,-8.0229,-8.0958,-8.1574,-8.1941,-8.1959,-8.159,-8.0859,-7.9845,-7.8665,-7.7459,-7.6373,-7.5546,-7.5092,-7.5084,-7.5546,-7.6446,-7.7699,-7.9158,-8.0622,-8.1859,-8.2643,-8.2814,-8.231,-8.1178,0.47853,0.5184,1
3,-6.8508,-6.7548,-6.6713,-6.6227,-6.6263,-6.6926,-6.8235,-7.0125,-7.2463,-7.5065,-7.7718,-8.0199,-8.2304,-8.3869,-8.4795,-8.506,-8.4721,-8.3904,-8.2782,-8.1551,-8.0404,-7.9506,-7.8962,-7.881,-7.9027,-7.9538,-8.0229,-8.0958,-8.1574,-8.1941,-8.1959,-8.159,-8.0859,-7.9845,-7.8665,-7.7459,-7.6373,-7.5546,-7.5092,-7.5084,-7.5546,-7.6446,-7.7699,-7.9158,-8.0622,-8.1859,-8.2643,-8.2814,-8.231,-8.1178,-7.9563,0.47853,0.5184,1
3,-6.7548,-6.6713,-6.6227,-6.6263,-6.6926,-6.8235,-7.0125,-7.2463,-7.5065,-7.7718,-8.0199,-8.2304,-8.3869,-8.4795,-8.506,-8.4721,-8.3904,-8.2782,-8.1551,-8.0404,-7.9506,-7.8962,-7.881,-7.9027,-7.9538,-8.0229,-8.0958,-8.1574,-8.1941,-8.1959,-8.159,-8.0859,-7.9845,-7.8665,-7.7459,-7.6373,-7.5546,-7.5092,-7.5084,-7.5546,-7.6446,-7.7699,-7.9158,-8.0622,-8.1859,-8.2643,-8.2814,-8.231,-8.1178,-7.9563,-7.7674,0.47853,0.5184,1
3,-6.6713,-6.6227,-6.6263,-6.6926,-6.8235,-7.0125,-7.2463,-7.5065,-7.7718,-8.0199,-8.2304,-8.3869,-8.4795,-8.506,-8.4721,-8.3904,-8.2782,-8.1551,-8.0404,-7.9506,-7.8962,-7.881,-7.9027,-7.9538,-8.0229,-8.0958,-8.1574,-8.1941,-8.1959,-8.159,-8.0859,-7.9845,-7.8665,-7.7459,-7.6373,-7.5546,-7.5092,-7.5084,-7.5546,-7.6446,-7.7699,-7.9158,-8.0622,-8.1859,-8.2643,-8.2814,-8.231,-8.1178,-7.9563,-7.7674,-7.5751,0.47853,0.5184,1
3,-6.6227,-6.6263,-6.6926,-6.8235,-7.0125,-7.2463,-7.5065,-7.7718,-8.0199,-8.2304,-8.3869,-8.4795,-8.506,-8.4721,-8.3904,-8.2782,-8.1551,-8.0404,-7.9506,-7.8962,-7.881,-7.9027,-7.9538,-8.0229,-8.0958,-8.1574,-8.1941,-8.1959,-8.159,-8.0859,-7.9845,-7.8665,-7.7459,-7.6373,-7.5546,-7.5092,-7.5084,-7.5546,-7.6446,-7.7699,-7.9158,-8.0622,-8.1859,-8.2643,-8.2814,-8.231,-8.1178,-7.9563,-7.7674,-7.5751,-7.4029,0.47853,0.5184,1
4,-0.22095,-0.52013,-0.85093,-1.2122,-1.5989,-2.0034,-2.4161,-2.826,-3.2222,-3.5955,-3.9392,-4.2483,-4.5188,-4.7474,-4.9332,-5.0774,-5.183,-5.2552,-5.3015,-5.3323,-5.3604,-5.3987,-5.4586,-5.5487,-5.6752,-5.8413,-6.0473,-6.2901,-6.5619,-6.8511,-7.1442,-7.4296,-7.699,-7.9475,-8.1725,-8.3742,-8.5559,-8.7234,-8.8823,-9.037,-9.1896,-9.3399,-9.4845,-9.6177,-9.7331,-9.8245,-9.8871,-9.9175,-9.9148,-9.8797,-9.8146,0.46405,0.53595,1
4,-0.52013,-0.85093,-1.2122,-1.5989,-2.0034,-2.4161,-2.826,-3.2222,-3.5955,-3.9392,-4.2483,-4.5188,-4.7474,-4.9332,-5.0774,-5.183,-5.2552,-5.3015,-5.3323,-5.3604,-5.3987,-5.4586,-5.5487,-5.6752,-5.8413,-6.0473,-6.2901,-6.5619,-6.8511,-7.1442,-7.4296,-7.699,-7.9475,-8.1725,-8.3742,-8.5559,-8.7234,-8.8823,-9.037,-9.1896,-9.3399,-9.4845,-9.6177,-9.7331,-9.8245,-9.8871,-9.9175,-9.9148,-9.8797,-9.8146,-9.7237,0.46405,0.53595,1
4,-0.85093,-1.2122,-1.5989,-2.0034,-2.4161,-2.826,-3.2222,-3.5955,-3.9392,-4.2483,-4.5188,-4.7474,-4.9332,-5.0774,-5.183,-5.2552,-5.3015,-5.3323,-5.3604,-5.3987,-5.4586,-5.5487,-5.6752,-5.8413,-6.0473,-6.2901,-6.5619,-6.8511,-7.1442,-7.4296,-7.699,-7.9475,-8.1725,-8.3742,-8.5559,-8.7234,-8.8823,-9.037,-9.1896,-9.3399,-9.4845,-9.6177,-9.7331,-9.8245,-9.8871,-9.9175,-9.9148,-9.8797,-9.8146,-9.7237,-9.614,0.46405,0.53595,1
4,-1.2122,-1.5989,-2.0034,-2.4161,-2.826,-3.2222,-3.5955,-3.9392,-4.2483,-4.5188,-4.7474,-4.9332,-5.0774,-5.183,-5.2552,-5.3015,-5.3323,-5.3604,-5.3987,-5.4586,-5.5487,-5.6752,-5.8413,-6.0473,-6.2901,-6.5619,-6.8511,-7.1442,-7.4296,-7.699,-7.9475,-8.1725,-8.3742,-8.5559,-8.7234,-8.8823,-9.037,-9.1896,-9.3399,-9.4845,-9.6177,-9.7331,-9.8245,-9.8871,-9.9175,-9.9148,-9.8797,-9.8146,-9.7237,-9.614,-9.4939,0.46405,0.53595,1
4,-1.5989,-2.0034,-2.4161,-2.826,-3.2222,-3.5955,-3.9392,-4.2483,-4.5188,-4.7474,-4.9332,-5.0774,-5.183,-5.2552,-5.3015,-5.3323,-5.3604,-5.3987,-5.4586,-5.5487,-5.6752,-5.8413,-6.0473,-6.2901,-6.5619,-6.8511,-7.1442,-7.4296,-7.699,-7.9475,-8.1725,-8.3742,-8.5559,-8.7234,-8.8823,-9.037,-9.1896,-9.3399,-9.4845,-9.6177,-9.7331,-9.8245,-9.8871,-9.9175,-9.9148,-9.8797,-9.8146,-9.7237,-9.614,-9.4939,-9.3707,0.46405,0.53595,1
5,5.4931,5.4306,5.3588,5.2667,5.1452,4.9971,4.8095,4.5879,4.339,4.077,3.8141,3.5683,3.3581,3.1966,3.0966,3.0617,3.0893,3.1712,3.2957,3.4482,3.6138,3.7776,3.9269,4.0524,4.1507,4.2185,4.2518,4.2599,4.2473,4.2197,4.1835,4.1475,4.1098,4.0767,4.0477,4.0189,3.9846,3.9371,3.8707,3.7748,3.6433,3.4738,3.2685,3.0346,2.7839,2.5308,2.2914,2.0808,1.911,1.7897,1.7188,0.45455,0.54545,1
5,5.4306,5.3588,5.2667,5.1452,4.9971,4.8095,4.5879,4.339,4.077,3.8141,3.5683,3.3581,3.1966,3.0966,3.0617,3.0893,3.1712,3.2957,3.4482,3.6138,3.7776,3.9269,4.0524,4.1507,4.2185,4.2518,4.2599,4.2473,4.2197,4.1835,4.1475,4.1098,4.0767,4.0477,4.0189,3.9846,3.9371,3.8707,3.7748,3.6433,3.4738,3.2685,3.0346,2.7839,2.5308,2.2914,2.0808,1.911,1.7897,1.7188,1.7008,0.45455,0.54545,1
5,5.3588,5.2667,5.1452,4.9971,4.8095,4.5879,4.339,4.077,3.8141,3.5683,3.3581,3.1966,3.0966,3.0617,3.0893,3.1712,3.2957,3.4482,3.6138,3.7776,3.9269,4.0524,4.1507,4.2185,4.2518,4.2599,4.2473,4.2197,4.1835,4.1475,4.1098,4.0767,4.0477,4.0189,3.9846,3.9371,3.8707,3.7748,3.6433,3.4738,3.2685,3.0346,2.7839,2.5308,2.2914,2.0808,1.911,1.7897,1.7188,1.7008,1.7213,0.45455,0.54545,1
5,5.2667,5.1452,4.9971,4.8095,4.5879,4.339,4.077,3.8141,3.5683,3.3581,3.1966,3.0966,3.0617,3.0893,3.1712,3.2957,3.4482,3.6138,3.7776,3.9269,4.0524,4.1507,4.2185,4.2518,4.2599,4.2473,4.2197,4.1835,4.1475,4.1098,4.0767,4.0477,4.0189,3.9846,3.9371,3.8707,3.7748,3.6433,3.4738,3.2685,3.0346,2.7839,2.5308,2.2914,2.0808,1.911,1.7897,1.7188,1.7008,1.7213,1.768,0.45455,0.54545,1
5,5.1452,4.9971,4.8095,4.5879,4.339,4.077,3.8141,3.5683,3.3581,3.1966,3.0966,3.0617,3.0893,3.1712,3.2957,3.4482,3.6138,3.7776,3.9269,4.0524,4.1507,4.2185,4.2518,4.2599,4.2473,4.2197,4.1835,4.1475,4.1098,4.0767,4.0477,4.0189,3.9846,3.9371,3.8707,3.7748,3.6433,3.4738,3.2685,3.0346,2.7839,2.5308,2.2914,2.0808,1.911,1.7897,1.7188,1.7008,1.7213,1.768,1.8265,0.45455,0.54545,1
6,1.1853,1.0487,0.96922,0.9534,1.0016,1.1047,1.2463,1.4035,1.5488,1.6551,1.6998,1.6717,1.5652,1.3877,1.1557,0.89357,0.62756,0.38537,0.1922,0.068077,0.025701,0.069334,0.19456,0.38889,0.63326,0.90397,1.1751,1.4213,1.6217,1.7627,1.8402,1.8587,1.83,1.7697,1.6961,1.6249,1.5682,1.5331,1.5243,1.5417,1.5834,1.6435,1.7122,1.7755,1.8175,1.8237,1.7829,1.6893,1.544,1.3561,1.1426,0.43636,0.55758,1
6,1.0487,0.96922,0.9534,1.0016,1.1047,1.2463,1.4035,1.5488,1.6551,1.6998,1.6717,1.5652,1.3877,1.1557,0.89357,0.62756,0.38537,0.1922,0.068077,0.025701,0.069334,0.19456,0.38889,0.63326,0.90397,1.1751,1.4213,1.6217,1.7627,1.8402,1.8587,1.83,1.7697,1.6961,1.6249,1.5682,1.5331,1.5243,1.5417,1.5834,1.6435,1.7122,1.7755,1.8175,1.8237,1.7829,1.6893,1.544,1.3561,1.1426,0.92657,0.43636,0.55758,1
6,0.96922,0.9534,1.0016,1.1047,1.2463,1.4035,1.5488,1.6551,1.6998,1.6717,1.5652,1.3877,1.1557,0.89357,0.62756,0.38537,0.1922,0.068077,0.025701,0.069334,0.19456,0.38889,0.63326,0.90397,1.1751,1.4213,1.6217,1.7627,1.8402,1.8587,1.83,1.7697,1.6961,1.6249,1.5682,1.5331,1.5243,1.5417,1.5834,1.6435,1.7122,1.7755,1.8175,1.8237,1.7829,1.6893,1.544,1.3561,1.1426,0.92657,0.73438,0.43636,0.55758,1
6,0.9534,1.0016,1.1047,1.2463,1.4035,1.5488,1.6551,1.6998,1.6717,1.5652,1.3877,1.1557,0.89357,0.62756,0.38537,0.1922,0.068077,0.025701,0.069334,0.19456,0.38889,0.63326,0.90397,1.1751,1.4213,1.6217,1.7627,1.8402,1.8587,1.83,1.7697,1.6961,1.6249,1.5682,1.5331,1.5243,1.5417,1.5834,1.6435,1.7122,1.7755,1.8175,1.8237,1.7829,1.6893,1.544,1.3561,1.1426,0.92657,0.73438,0.59121,0.43636,0.55758,1
6,1.0016,1.1047,1.2463,1.4035,1.5488,1.6551,1.6998,1.6717,1.5652,1.3877,1.1557,0.89357,0.62756,0.38537,0.1922,0.068077,0.025701,0.069334,0.19456,0.38889,0.63326,0.90397,1.1751,1.4213,1.6217,1.7627,1.8402,1.8587,1.83,1.7697,1.6961,1.6249,1.5682,1.5331,1.5243,1.5417,1.5834,1.6435,1.7122,1.7755,1.8175,1.8237,1.7829,1.6893,1.544,1.3561,1.1426,0.92657,0.73438,0.59121,0.51647,0.43636,0.55758,1
7,1.1916,1.2197,1.267,1.315,1.3448,1.3405,1.2917,1.1945,1.0516,0.87217,0.67151,0.46948,0.28813,0.14764,0.062188,0.037621,0.071207,0.15269,0.26574,0.38987,0.50294,0.58409,0.61641,0.5892,0.49948,0.35261,0.16203,-0.051691,-0.26271,-0.44334,-0.56836,-0.61911,-0.5861,-0.4699,-0.28056,-0.035816,0.23993,0.51967,0.77674,0.98816,1.1371,1.2146,1.22,1.1611,1.0533,0.91761,0.7772,0.65428,0.56618,0.52614,0.53918,0.47561,0.52134,1
7,1.2197,1.267,1.315,1.3448,1.3405,1.2917,1.1945,1.0516,0.87217,0.67151,0.46948,0.28813,0.14764,0.062188,0.037621,0.071207,0.15269,0.26574,0.38987,0.50294,0.58409,0.61641,0.5892,0.49948,0.35261,0.16203,-0.051691,-0.26271,-0.44334,-0.56836,-0.61911,-0.5861,-0.4699,-0.28056,-0.035816,0.23993,0.51967,0.77674,0.98816,1.1371,1.2146,1.22,1.1611,1.0533,0.91761,0.7772,0.65428,0.56618,0.52614,0.53918,0.60335,0.47561,0.52134,1
7,1.267,1.315,1.3448,1.3405,1.2917,1.1945,1.0516,0.87217,0.67151,0.46948,0.28813,0.14764,0.062188,0.037621,0.071207,0.15269,0.26574,0.38987,0.50294,0.58409,0.61641,0.5892,0.49948,0.35261,0.16203,-0.051691,-0.26271,-0.44334,-0.56836,-0.61911,-0.5861,-0.4699,-0.28056,-0.035816,0.23993,0.51967,0.77674,0.98816,1.1371,1.2146,1.22,1.1611,1.0533,0.91761,0.7772,0.65428,0.56618,0.52614,0.53918,0.60335,0.7105,0.47561,0.52134,1
7,1.315,1.3448,1.3405,1.2917,1.1945,1.0516,0.87217,0.67151,0.46948,0.28813,0.14764,0.062188,0.037621,0.071207,0.15269,0.26574,0.38987,0.50294,0.58409,0.61641,0.5892,0.49948,0.35261,0.16203,-0.051691,-0.26271,-0.44334,-0.56836,-0.61911,-0.5861,-0.4699,-0.28056,-0.035816,0.23993,0.51967,0.77674,0.98816,1.1371,1.2146,1.22,1.1611,1.0533,0.91761,0.7772,0.65428,0.56618,0.52614,0.53918,0.60335,0.7105,0.84706,0.47561,0.52134,1
7,1.3448,1.3405,1.2917,1.1945,1.0516,0.87217,0.67151,0.46948,0.28813,0.14764,0.062188,0.037621,0.071207,0.15269,0.26574,0.38987,0.50294,0.58409,0.61641,0.5892,0.49948,0.35261,0.16203,-0.051691,-0.26271,-0.44334,-0.56836,-0.61911,-0.5861,-0.4699,-0.28056,-0.035816,0.23993,0.51967,0.77674,0.98816,1.1371,1.2146,1.22,1.1611,1.0533,0.91761,0.7772,0.65428,0.56618,0.52614,0.53918,0.60335,0.7105,0.84706,0.99506,0.47561,0.52134,1
8,3.7836,3.5408,3.2738,3.0007,2.741,2.5138,2.3352,2.2173,2.1667,2.1846,2.2645,2.3933,2.5532,2.7254,2.8928,3.0414,3.1611,3.2451,3.2909,3.3011,3.2831,3.2475,3.2071,3.1747,3.1622,3.1784,3.2278,3.309,3.416,3.5396,3.6682,3.7892,3.89,3.9606,3.9963,3.9981,3.9721,3.9274,3.8748,3.825,3.787,3.7655,3.7599,3.7649,3.7716,3.7699,3.7499,3.7034,3.6237,3.5066,3.3513,0.42424,0.57576,1
8,3.5408,3.2738,3.0007,2.741,2.5138,2.3352,2.2173,2.1667,2.1846,2.2645,2.3933,2.5532,2.7254,2.8928,3.0414,3.1611,3.2451,3.2909,3.3011,3.2831,3.2475,3.2071,3.1747,3.1622,3.1784,3.2278,3.309,3.416,3.5396,3.6682,3.7892,3.89,3.9606,3.9963,3.9981,3.9721,3.9274,3.8748,3.825,3.787,3.7655,3.7599,3.7649,3.7716,3.7699,3.7499,3.7034,3.6237,3.5066,3.3513,3.1606,0.42424,0.57576,1
8,3.2738,3.0007,2.741,2.5138,2.3352,2.2173,2.1667,2.1846,2.2645,2.3933,2.5532,2.7254,2.8928,3.0414,3.1611,3.2451,3.2909,3.3011,3.2831,3.2475,3.2071,3.1747,3.1622,3.1784,3.2278,3.309,3.416,3.5396,3.6682,3.7892,3.89,3.9606,3.9963,3.9981,3.9721,3.9274,3.8748,3.825,3.787,3.7655,3.7599,3.7649,3.7716,3.7699,3.7499,3.7034,3.6237,3.5066,3.3513,3.1606,2.94,0.42424,0.57576,1
8,3.0007,2.741,2.5138,2.3352,2.2173,2.1667,2.1846,2.2645,2.3933,2.5532,2.7254,2.8928,3.0414,3.1611,3.2451,3.2909,3.3011,3.2831,3.2475,3.2071,3.1747,3.1622,3.1784,3.2278,3.309,3.416,3.5396,3.6682,3.7892,3.89,3.9606,3.9963,3.9981,3.9721,3.9274,3.8748,3.825,3.787,3.7655,3.7599,3.7649,3.7716,3.7699,3.7499,3.7034,3.6237,3.5066,3.3513,3.1606,2.94,2.6974,0.42424,0.57576,1
8,2.741,2.5138,2.3352,2.2173,2.1667,2.1846,2.2645,2.3933,2.5532,2.7254,2.8928,3.0414,3.1611,3.2451,3.2909,3.3011,3.2831,3.2475,3.2071,3.1747,3.1622,3.1784,3.2278,3.309,3.416,3.5396,3.6682,3.7892,3.89,3.9606,3.9963,3.9981,3.9721,3.9274,3.8748,3.825,3.787,3.7655,3.7599,3.7649,3.7716,3.7699,3.7499,3.7034,3.6237,3.5066,3.3513,3.1606,2.94,2.6974,2.4419,0.42424,0.57576,1
9,5.585,5.8488,6.0166,6.0844,6.0616,5.9684,5.8326,5.6849,5.5543,5.4639,5.4273,5.447,5.5148,5.6146,5.7257,5.8256,5.8907,5.8995,5.8351,5.6894,5.4647,5.1741,4.8395,4.4891,4.1549,3.8687,3.6568,3.5352,3.5058,3.5573,3.6686,3.813,3.9612,4.0846,4.1577,4.1618,4.0877,3.9377,3.7253,3.4735,3.211,2.9691,2.7767,2.6565,2.6208,2.669,2.7879,2.9539,3.1375,3.3075,3.4329,0.42662,0.57338,1
9,5.8488,6.0166,6.0844,6.0616,5.9684,5.8326,5.6849,5.5543,5.4639,5.4273,5.447,5.5148,5.6146,5.7257,5.8256,5.8907,5.8995,5.8351,5.6894,5.4647,5.1741,4.8395,4.4891,4.1549,3.8687,3.6568,3.5352,3.5058,3.5573,3.6686,3.813,3.9612,4.0846,4.1577,4.1618,4.0877,3.9377,3.7253,3.4735,3.211,2.9691,2.7767,2.6565,2.6208,2.669,2.7879,2.9539,3.1375,3.3075,3.4329,3.486,0.42662,0.57338,1
9,6.0166,6.0844,6.0616,5.9684,5.8326,5.6849,5.5543,5.4639,5.4273,5.447,5.5148,5.6146,5.7257,5.8256,5.8907,5.8995,5.8351,5.6894,5.4647,5.1741,4.8395,4.4891,4.1549,3.8687,3.6568,3.5352,3.5058,3.5573,3.6686,3.813,3.9612,4.0846,4.1577,4.1618,4.0877,3.9377,3.7253,3.4735,3.211,2.9691,2.7767,2.6565,2.6208,2.669,2.7879,2.9539,3.1375,3.3075,3.4329,3.486,3.445,0.42662,0.57338,1
9,6.0844,6.0616,5.9684,5.8326,5.6849,5.5543,5.4639,5.4273,5.447,5.5148,5.6146,5.7257,5.8256,5.8907,5.8995,5.8351,5.6894,5.4647,5.1741,4.8395,4.4891,4.1549,3.8687,3.6568,3.5352,3.5058,3.5573,3.6686,3.813,3.9612,4.0846,4.1577,4.1618,4.0877,3.9377,3.7253,3.4735,3.211,2.9691,2.7767,2.6565,2.6208,2.669,2.7879,2.9539,3.1375,3.3075,3.4329,3.486,3.445,3.298,0.42662,0.57338,1
9,6.0616,5.9684,5.8326,5.6849,5.5543,5.4639,5.4273,5.447,5.5148,5.6146,5.7257,5.8256,5.8907,5.8995,5.8351,5.6894,5.4647,5.1741,4.8395,4.4891,4.1549,3.8687,3.6568,3.5352,3.5058,3.5573,3.6686,3.813,3.9612,4.0846,4.1577,4.1618,4.0877,3.9377,3.7253,3.4735,3.211,2.9691,2.7767,2.6565,2.6208,2.669,2.7879,2.9539,3.1375,3.3075,3.4329,3.486,3.445,3.298,3.0459,0.42662,0.57338,1
10,-3.9512,-4.0983,-4.2164,-4.3022,-4.3545,-4.3742,-4.3652,-4.3328,-4.2821,-4.2174,-4.142,-4.0599,-3.9753,-3.8932,-3.8141,-3.7372,-3.6603,-3.5801,-3.494,-3.4002,-3.2982,-3.1888,-3.0752,-2.9626,-2.8577,-2.7676,-2.6985,-2.6554,-2.6418,-2.6594,-2.7063,-2.7769,-2.8617,-2.9497,-3.0308,-3.097,-3.1428,-3.1645,-3.1607,-3.1331,-3.0869,-3.0293,-2.9676,-2.9074,-2.8535,-2.8097,-2.7798,-2.7661,-2.7688,-2.7851,-2.8101,0.40303,0.58788,1
10,-4.0983,-4.2164,-4.3022,-4.3545,-4.3742,-4.3652,-4.3328,-4.2821,-4.2174,-4.142,-4.0599,-3.9753,-3.8932,-3.8141,-3.7372,-3.6603,-3.5801,-3.494,-3.4002,-3.2982,-3.1888,-3.0752,-2.9626,-2.8577,-2.7676,-2.6985,-2.6554,-2.6418,-2.6594,-2.7063,-2.7769,-2.8617,-2.9497,-3.0308,-3.097,-3.1428,-3.1645,-3.1607,-3.1331,-3.0869,-3.0293,-2.9676,-2.9074,-2.8535,-2.8097,-2.7798,-2.7661,-2.7688,-2.7851,-2.8101,-2.8386,0.40303,0.58788,1
10,-4.2164,-4.3022,-4.3545,-4.3742,-4.3652,-4.3328,-4.2821,-4.2174,-4.142,-4.0599,-3.9753,-3.8932,-3.8141,-3.7372,-3.6603,-3.5801,-3.494,-3.4002,-3.2982,-3.1888,-3.0752,-2.9626,-2.8577,-2.7676,-2.6985,-2.6554,-2.6418,-2.6594,-2.7063,-2.7769,-2.8617,-2.9497,-3.0308,-3.097,-3.1428,-3.1645,-3.1607,-3.1331,-3.0869,-3.0293,-2.9676,-2.9074,-2.8535,-2.8097,-2.7798,-2.7661,-2.7688,-2.7851,-2.8101,-2.8386,-2.8663,0.40303,0.58788,1
