1,3.7216,3.2713,3.1543,3.3842,3.9271,4.7061,5.6136,6.5257,7.32,7.8934,8.1748,8.1322,7.7759,7.1613,6.3831,5.56,4.8153,4.2591,3.9733,4.0016,4.3439,4.9572,5.761,6.6477,7.4974,8.1944,8.6431,8.7787,8.5719,8.0347,7.2259,6.2474,5.2294,4.3091,3.6097,3.2244,3.2074,3.5704,4.2815,5.2701,6.4343,7.6527,8.7995,9.7623,10.457,10.836,10.894,10.674,10.262,9.7679,9.3112,8.9969,8.9039,9.0756,9.5147,10.182,11,11.865,12.656,13.253,13.547,13.464,12.966,12.066,10.826,9.3535,7.7898,6.2846,4.9755,3.9698,3.3343,3.0891,3.2047,3.6074,4.1906,4.8306,5.4016,5.7915,5.9155,5.7235,5.2044,4.3891,3.3495,2.1878,1.0212,-0.035123,-0.88211,-1.4504,-1.7102,-1.6754,-1.4012,-0.97451,-0.50124,-0.091289,0.15816,0.17592,-0.076805,-0.60286,-1.3642,-2.2814,-3.2449,-4.1321,-4.8249,-5.2242,-5.2632,-4.9176,-4.2109,-3.2126,-2.0378,-0.8069,0.34556,1.299,1.963,2.2858,2.2571,1.9103,1.3222,0.61259,-0.10473,-0.7109,-1.1096,-1.239,-1.0791,-0.65635,-0.040584,0.66506,1.3386,1.8558,2.1076,2.0165,1.5457,0.70179,-0.46271,-1.8426,-3.3177,-4.747,-5.9986,-6.9649,-7.5744,-7.7975,-7.6507,-7.1949,-6.5382,-5.7907,-5.0797,-4.522,-4.2086,-4.1963,-4.5025,-5.1,-5.9156,-6.8392,-7.7419,-8.4979,-9.0043,-9.1946,-9.0458,-8.5809,-7.8645,-6.9944,-6.0885,-5.2717,-4.6589,-4.3393,-4.3652,-4.7475,-5.4518,-6.3983,-7.4711,-8.538,-9.4709,-10.164,-10.543,-10.577,-10.277,-9.6988,-8.9346,-8.0998,-7.3189,-6.709,-6.3645,-6.3438,-6.664,-7.2973,-8.1708,-9.1748,-10.181,-11.064,-11.719,-12.076,-12.103,-11.81,-11.252,-10.516,-9.7165,-8.978,-8.4207,-8.1432,-8.2094,-8.6435,-9.4267,-10.494,-11.741,-13.037,-14.249,-15.26,-15.982,-16.371,-16.427,-16.201,-15.781,-15.282,-14.826,-14.527,-14.477,-14.735,-15.322,-16.22,-17.364,-18.651,-19.926,-21.088,-22.023,-22.649,-22.922,-22.759,-22.296,-21.625,-20.864,-20.142,-19.58,-19.276,-19.294,-19.655,-20.337,-21.273,-22.357,-23.457,-24.442,-25.192,-25.62,-25.68,-25.366,-24.716,-23.81,-22.781,-21.725,-20.765,-20,-19.499,-19.379,-19.541,-19.935,-20.469,-21.028,-21.491,-21.746,-21.713,-21.351,-20.661,-19.693,-18.529,-17.282,-16.079,-15.045,-14.286,-13.855,-13.793,-14.078,-14.637,-15.362,-16.117,-16.767,-17.192,-17.302,-17.047,-16.418,-15.454,-14.231,-12.855,-11.447,-10.127,-8.9999,-8.1377,-7.5733,-7.2983,-7.2625,-7.3772,-7.5292,-7.6001,-7.4841,-7.1193,-6.446,-5.4618,-4.2064,-2.7582,-1.2242,0.27273,1.6081,2.673,3.3874,3.709,3.6377,3.2209,2.5526,1.7596,0.98085,0.34658,-0.038175,-0.10448,0.17352,0.77493,1.6348,2.654,3.7121,4.6837,5.4572,5.9506,6.1208,5.9673,5.5339,4.906,4.197,3.531,3.0231,2.7629,2.8022,3.1487,3.7652,4.5739,5.4687,6.3294,7.0376,7.4931,7.6271,7.4085,6.847,5.9942,4.9428,3.8143,2.7398,1.8398,1.2081,0.90185,0.93635,1.2831,1.8727,2.6044,3.3591,4.0142,4.4601,4.6163,4.4411,3.9364,3.1491,2.1691,1.1182,0.13049,-0.66756,-1.1757,-1.3318,-1.1172,-0.55961,0.27032,1.2674,2.3049,3.2511,3.9879,4.4287,4.5288,4.2885,3.756,3.0258,2.2262,1.4993,0.97803,0.76876,0.93836,1.5075,2.4467,3.6768,5.079,6.5126,7.8343,8.9173,9.6673,10.032,10.003,9.6187,8.9619,8.1487,7.3111,6.5781,6.0586,5.8282,5.9228,6.3368,7.0237,7.8999,8.8524,9.7513,10.468,10.932,11.043,10.787,10.192,9.3273,8.3129,7.281,6.3642,5.677,5.3047,5.296,5.6559,6.3413,7.2657,8.3105,9.3392,10.215,10.817,11.06,10.903,10.356,9.4881,8.4168,7.2872,6.247,5.3874,4.835,4.6365,4.7921,5.2656,5.9594,6.7559,7.5225,8.1305,8.4751,8.4896,8.1515,7.4837,6.5537,5.4643,4.3382,3.2997,2.4586,1.8972,1.6626,1.7587,2.142,2.7273,3.4026,4.0468,4.5461,4.8085,4.7737,4.4169,3.7524,2.8381,1.7718,0.6772,-0.31607,-1.0922,-1.5643,-1.6847,-1.4524,-0.91647,-0.17185,0.65557,1.4286,2.0214,2.3402,2.336,2.0065,1.3932,0.5798,-0.31639,-1.1613,-1.8261,-2.2056,-2.2314,-1.8765,-1.1577,-0.13419,1.0982,2.4186,3.6968,4.813,5.6753,6.2284,6.4529,6.3658,6.0255,5.5294,4.9998,4.5619,4.3238,4.3608,4.7059,5.3459,6.2214,7.2366,8.2752,9.2172,9.9533,10.4,10.51,10.277,9.7326,8.9471,8.0222,7.0779,6.2348,5.5974,5.2419,5.2087,5.4999,6.0774,6.8648,7.756,8.6275,9.3563,9.839,10.007,9.832,9.3279,8.553,7.6071,6.6176,5.7205,5.0415,4.6782,4.6883,5.0804,5.8127,6.8015,7.9354,9.0881,10.131,10.949,11.461,11.63,11.462,11.011,10.365,9.6359,8.9404,8.3808,8.0333,7.9401,8.1079,8.5069,9.0728,9.7135,10.321,10.785,11.012,10.939,10.545,9.8479,8.9085,7.8239,6.7149,5.7103,4.9303,4.4709,4.3914,4.7054,5.3755,6.3156,7.4035,8.4974,9.4525,10.139,10.463,10.377,9.8864,9.0544,7.991,6.8382,5.7474,4.8576,4.2768,4.0723,4.2656,4.8295,5.688,6.7231,7.7894,8.7336,9.4188,9.7476,9.673,9.2002,8.3857,7.333,6.1799,5.0758,4.1563,3.5223,3.23,3.2879,3.6562,4.2513,4.8244,5.3804,5.7921,5.9529,5.7912,5.2783,4.429,3.3028,1.9996,0.64413,-0.63649,-1.7312,-2.5562,-3.0597,-3.2247,-3.0723,-2.6633,-2.0924,-1.4775,-0.94515,-0.61319,-0.57178,-0.87078,-1.5143,-2.4582,-3.4802,-4.5856,-5.6374,-6.5055,-7.0844,-7.3032,-7.1315,-6.5865,-5.7356,-4.6868,-3.5695,-2.5145,-1.6332,-1.0034,-0.66387,-0.61699,-0.8313,-1.241,-1.751,-2.2495,-2.6268,-2.7918,-2.6848,-2.2832,-1.6047,-0.70841,0.31051,1.3318,2.2247,2.8646,3.1508,3.0203,2.4573,1.5003,0.24328,-1.1754,-2.5941,-3.8535,-4.8201,-5.4052,-5.5731,-5.3435,-4.7853,-4.0019,-3.1152,-2.2524,-1.5324,-1.0505,-0.86664,-1.0004,-1.4291,-2.0879,-2.8783,-3.6854,-4.3974,-4.9232,-5.2042,-5.219,-4.9844,-4.5531,-4.0054,-3.4356,-2.9402,-2.6061,-2.5001,-2.6605,-3.0946,-3.774,-4.6305,-5.5591,-6.4312,-7.115,-7.4978,-7.509,-7.1337,-6.4137,-5.4385,-4.328,-3.2154,-2.2333,-1.5018,-1.115,-1.128,-1.5498,-2.3397,-3.4072,-4.6217,-5.8322,-6.8901,-1.0421,-0.99703,-0.96281,-0.948,-0.95838,-0.99662,-1.0606,-1.1453,-1.2423,-1.3396,-1.4258,-1.491,-1.5275,-1.5328,-1.5081,-1.4586,-1.3919,-1.3178,-1.249,-1.1966,-1.1716,-1.1812,-1.228,-1.3097,-1.4203,-1.5483,-1.6808,-1.8036,-1.9046,-1.9757,-2.0133,-2.0194,-1.9973,-1.9538,-1.8977,-1.8392,-1.7874,-1.7533,-1.743,-1.7592,-1.8008,-1.862,-1.9351,-2.0094,-2.0749,-2.1223,-2.1455,-2.1424,-2.1163,-2.0729,-2.0196,-1.9644,-1.916,-1.882,-1.8691,-1.8812,-1.9171,-1.9729,-2.0411,-2.1117,-2.1727,-2.2142,-2.2261,-2.2019,-2.1391,-2.0405,-1.9124,-1.7644,-1.6071,-1.4533,-1.3157,-1.206,-1.1323,-1.0986,-1.1045,-1.1451,-1.2107,-1.2884,-1.3643,-1.4245,-1.4577,-1.4573,-1.4208,-1.351,-1.2544,-1.1416,-1.0241,-0.91383,-0.82148,-0.75359,-0.71371,-0.69932,-0.70418,-0.71805,-0.72916,-0.72542,-0.69694,-0.63872,-0.54873,-0.42897,-0.28494,-0.12436,0.044294,0.2101,0.36279,0.49365,0.59559,0.66567,0.70521,0.71895,0.7152,0.70443,0.69806,0.70678,0.73837,0.79848,0.88819,1.0059,1.1458,1.3016,1.4643,1.6245,1.7739,1.906,2.018,2.1088,2.181,2.2394,2.2931,2.3517,2.4237,2.5159,2.6305,2.7664,2.9195,3.0836,3.2499,3.4087,3.5478,3.6566,3.7274,3.7562,3.7441,3.6978,3.6269,3.544,3.4614,3.3902,3.3387,3.3115,3.3115,3.3373,3.3849,3.447,3.5137,3.5737,3.6164,3.6349,3.6266,3.5927,3.5385,3.4726,3.4055,3.3499,3.3156,3.3089,3.3314,3.3805,3.4495,3.5303,3.6123,3.6849,3.7379,3.7621,3.751,3.7011,3.6135,3.4922,3.346,3.187,3.0284,2.8824,2.7592,2.6649,2.603,2.5719,2.5661,2.5772,2.5953,2.6098,2.6109,2.5912,2.5469,2.4782,2.3884,2.2856,2.1796,2.0816,2.0018,1.9478,1.9235,1.9283,1.9588,2.0087,2.0699,2.1341,2.1925,2.2366,2.2596,2.258,2.2326,2.1871,2.1291,2.068,2.0144,1.9779,1.9646,1.9776,2.0165,2.0773,2.1533,2.2356,2.3141,2.3785,2.4201,2.4337,2.4181,2.3766,2.3158,2.245,2.1752,2.1176,2.0821,2.0756,2.1014,2.1586,2.2436,2.3498,2.4697,2.5945,2.7154,2.8231,2.9107,2.973,3.0082,3.0178,3.0067,2.9845,2.9625,2.9527,2.9651,3.0068,3.081,3.1866,3.3184,3.4687,3.6276,3.7849,3.9311,4.0581,4.1607,4.2387,4.2954,4.3381,4.3779,4.4269,4.4982,4.6021,4.7453,4.9299,5.1529,5.4077,5.6837,5.9687,6.2493,6.5117,6.7441,6.9374,7.0873,7.194,7.2627,7.3025,7.3254,7.3435,7.3685,7.4099,7.4731,7.5594,7.6659,7.7857,7.9093,8.0252,8.1214,8.1871,8.2152,8.2028,8.151,8.0659,7.9574,7.8379,7.7205,7.6161,7.5336,7.479,7.4543,7.4576,7.4842,7.5264,7.5755,7.6214,7.6547,7.6691,7.6616,7.6338,7.5907,7.5407,7.4935,7.4594,7.4466,7.4605,7.5033,7.574,7.6689,7.7818,7.9052,8.0294,8.1453,8.245,8.3228,8.3759,8.4049,8.4131,8.4071,8.3955,8.388,8.393,8.4168,8.4617,8.5271,8.6092,8.7013,8.7951,8.8809,8.9483,8.9886,8.9953,8.9666,8.9039,8.8122,8.6994,8.5765,8.4556,8.3473,8.2598,8.1981,8.1641,8.156,8.1695,8.198,8.2318,8.2601,8.2717,8.259,8.2174,8.146,8.048,7.9307,7.8052,7.6842,7.5797,7.5008,7.4526,7.4353,7.4447,7.4733,7.5109,7.5456,7.5656,7.5608,7.5241,7.4533,7.3507,7.2229,7.0795,6.9334,6.7977,6.6836,6.5986,6.5459,6.5241,6.5288,6.5527,6.5865,6.6196,6.6414,6.6427,6.6172,6.5629,6.4809,6.3765,6.2594,6.1426,6.0402,5.9658,5.9286,5.9329,5.977,6.0542,6.1534,6.2614,6.3641,6.4478,6.5005,6.5135,6.4829,6.4098,6.2988,6.1601,6.0065,5.8528,5.713,5.599,5.5184,5.4745,5.4662,5.4885,5.5339,5.5928,5.6537,5.7056,5.7397,5.7505,5.736,5.6977,5.6411,5.575,5.5097,5.4559,5.4213,5.4103,5.4236,5.4584,5.5076,5.5619,5.611,5.645,5.6558,5.6372,5.5871,5.5073,5.4027,5.281,5.1531,5.0316,4.9288,4.8549,4.8163,4.8143,4.8464,4.9058,4.9832,5.0679,5.1491,5.2158,5.2589,5.2728,5.2549,5.2067,5.1336,5.0447,4.9511,4.863,4.7896,4.7366,4.7058,4.6963,4.7035,4.7196,4.7355,4.7418,4.7292,4.6897,4.6196,4.5187,4.3909,4.2442,4.0898,3.9397,3.8069,3.7013,3.629,3.5921,3.5886,3.6122,3.6543,3.7049,3.7533,3.7873,3.7973,3.7764,3.7219,3.6355,3.5229,3.3933,3.258,3.13,3.0204,2.9375,2.885,2.8642,2.8717,2.9005,2.9418,2.9847,3.0181,3.0322,3.0204,2.9795,2.9104,2.8183,2.7122,2.6038,2.5054,2.4271,2.3767,2.3575,2.3681,2.4032,2.4543,2.5119,2.5635,2.5978,2.606,2.5833,2.5269,2.4399,2.3291,2.2057,2.0817,1.9702,1.8818,1.8234,1.798,1.8049,1.8386,1.8907,1.9503,2.006,2.0471,2.0649,2.0549,2.0175,1.9572,1.8823,1.8032,1.7334,1.6855,1.6681,1.6868,1.7418,1.8294,1.942,2.0688,2.1986,2.3193,2.4199,2.4903,2.5226,2.5137,2.4654,2.3831,2.2771,2.1616,2.051,1.9584,1.8936,1.8609,1.8598,1.8849,1.9281,1.9801,2.0306,2.0703,2.0903,2.0858,2.0535,1.9937,1.9103,1.8108,1.7058,1.6076,1.5271,1.4727,1.449,1.456,1.4904,1.5456,1.6121,1.6796,1.7384,1.7792,1.7956,1.7846,1.7475,1.6901,1.6213,1.5524,1.495,1.4594,1.4517,1.4756,1.5299,1.6093,1.7044,1.8039,1.8953,1.9679,2.0124,2.0224,1.9957,1.9338,1.8435,1.7356,1.6242,1.5239,1.4473,1.4036,1.3972,1.4288,1.494,1.5854,1.6925,1.8043,1.909,1.9963,2.0583,2.0902,2.0919,2.0669,2.0231,1.9712,1.923,1.8901,1.88,1.897,1.9415,2.0098,2.0949,2.1878,2.2786,2.3574,2.4155,2.4463,2.4463,2.4151,2.3561,2.2771,2.1886,2.1041,2.0368,1.9976,1.9935,2.0263,2.0934,2.1879,2.2998,2.4172,2.5272,2.6173,2.6771,2.7002,2.6843,2.6326,2.553,2.4572,2.3587,2.2702,2.2014,2.1584,2.1442,2.1572,2.1927,2.2436,2.3006,2.3528,2.3888,2.3991,2.3779,2.3235,2.2394,2.1331,2.0159,1.9008,1.8007,1.7252,1.6797,1.6657,1.6803,1.7174,1.7694,1.8277,1.8831,1.9273,1.9539,1.959,1.9431,1.9101,1.8665,1.8208,1.7829,1.7614,1.7634,1.7924,1.8484,1.9272,2.0216,2.1221,0.44073,0.54711,1
